date,step_of_day,interval_start,interval_end,duration_h,load_kw,pv_actual_kw,net_load_kw,fixed_price_yuan_per_kwh,variable_price_yuan_per_kwh
2025-04-24 00:00:00,28,2025-04-24 04:30:00,2025-04-24 04:40:00,0.16666667,3434.98620000,0.32020000,3434.66600000,0.43930000,0.38590000
2025-04-24 00:00:00,29,2025-04-24 04:40:00,2025-04-24 04:50:00,0.16666667,3533.19500000,0.00000000,3533.19500000,0.44220000,0.42740000
2025-04-24 00:00:00,30,2025-04-24 04:50:00,2025-04-24 05:00:00,0.16666667,3661.21000000,0.00000000,3661.21000000,0.43950000,0.47780000
2025-04-24 00:00:00,31,2025-04-24 05:00:00,2025-04-24 05:10:00,0.16666667,3527.81570000,4.45910000,3523.35660000,0.43330000,0.45160000
2025-04-24 00:00:00,32,2025-04-24 05:10:00,2025-04-24 05:20:00,0.16666667,3579.43170000,0.00000000,3579.43170000,0.44390000,0.43970000
2025-04-24 00:00:00,33,2025-04-24 05:20:00,2025-04-24 05:30:00,0.16666667,3757.52000000,12.90000000,3744.62000000,0.43010000,0.42770000
2025-04-24 00:00:00,34,2025-04-24 05:30:00,2025-04-24 05:40:00,0.16666667,3636.32170000,180.68560000,3455.63610000,0.37130000,0.35990000
2025-04-24 00:00:00,35,2025-04-24 05:40:00,2025-04-24 05:50:00,0.16666667,4037.21900000,431.46940000,3605.74960000,0.57080000,0.59060000
2025-04-24 00:00:00,36,2025-04-24 05:50:00,2025-04-24 06:00:00,0.16666667,4815.07000000,687.82500000,4127.24500000,0.90990000,0.97290000
2025-04-24 00:00:00,37,2025-04-24 06:00:00,2025-04-24 06:10:00,0.16666667,4932.06300000,927.02550000,4005.03750000,0.93680000,0.97250000
2025-04-24 00:00:00,38,2025-04-24 06:10:00,2025-04-24 06:20:00,0.16666667,4895.68020000,1234.42580000,3661.25440000,0.87580000,0.90980000
2025-04-24 00:00:00,39,2025-04-24 06:20:00,2025-04-24 06:30:00,0.16666667,4982.99000000,1587.63750000,3395.35250000,0.87590000,0.93550000
2025-04-24 00:00:00,40,2025-04-24 06:30:00,2025-04-24 06:40:00,0.16666667,4923.72470000,1893.25010000,3030.47460000,0.86010000,0.87520000
2025-04-24 00:00:00,41,2025-04-24 06:40:00,2025-04-24 06:50:00,0.16666667,4783.18040000,2299.88850000,2483.29190000,0.84420000,0.80880000
2025-04-24 00:00:00,42,2025-04-24 06:50:00,2025-04-24 07:00:00,0.16666667,4750.04000000,2750.17500000,1999.86500000,0.83340000,0.77860000
2025-04-24 00:00:00,43,2025-04-24 07:00:00,2025-04-24 07:10:00,0.16666667,4926.01780000,3021.72920000,1904.28860000,0.80920000,0.74180000
2025-04-24 00:00:00,44,2025-04-24 07:10:00,2025-04-24 07:20:00,0.16666667,4950.22310000,3293.43700000,1656.78610000,0.79720000,0.73280000
2025-04-24 00:00:00,45,2025-04-24 07:20:00,2025-04-24 07:30:00,0.16666667,4698.89000000,3604.50000000,1094.39000000,0.76440000,0.69550000
2025-04-24 00:00:00,46,2025-04-24 07:30:00,2025-04-24 07:40:00,0.16666667,4548.21880000,3835.59920000,712.61960000,0.68990000,0.57900000
2025-04-24 00:00:00,47,2025-04-24 07:40:00,2025-04-24 07:50:00,0.16666667,5392.17250000,4189.74420000,1202.42830000,0.86000000,0.77090000
2025-04-24 00:00:00,48,2025-04-24 07:50:00,2025-04-24 08:00:00,0.16666667,6667.63000000,4603.53750000,2064.09250000,1.16170000,1.14980000
2025-04-24 00:00:00,49,2025-04-24 08:00:00,2025-04-24 08:10:00,0.16666667,6821.33070000,4804.99200000,2016.33870000,1.16830000,1.17330000
2025-04-24 00:00:00,50,2025-04-24 08:10:00,2025-04-24 08:20:00,0.16666667,6630.41540000,5069.28120000,1561.13420000,1.09560000,1.08140000
2025-04-24 00:00:00,51,2025-04-24 08:20:00,2025-04-24 08:30:00,0.16666667,6570.77000000,5422.87500000,1147.89500000,1.08490000,1.06210000
2025-04-24 00:00:00,52,2025-04-24 08:30:00,2025-04-24 08:40:00,0.16666667,6387.45810000,5618.84430000,768.61380000,1.06100000,1.06220000
2025-04-24 00:00:00,53,2025-04-24 08:40:00,2025-04-24 08:50:00,0.16666667,6476.18330000,5867.12320000,609.06010000,1.04300000,1.07720000
2025-04-24 00:00:00,54,2025-04-24 08:50:00,2025-04-24 09:00:00,0.16666667,6698.62000000,6339.48750000,359.13250000,1.03600000,1.05160000
2025-04-24 00:00:00,55,2025-04-24 09:00:00,2025-04-24 09:10:00,0.16666667,6499.11790000,6963.82550000,-464.70760000,1.01470000,0.92550000
2025-04-24 00:00:00,56,2025-04-24 09:10:00,2025-04-24 09:20:00,0.16666667,6445.65500000,7338.40540000,-892.75040000,0.99220000,0.87970000
2025-04-24 00:00:00,57,2025-04-24 09:20:00,2025-04-24 09:30:00,0.16666667,6634.00000000,7420.38750000,-786.38750000,0.97000000,0.92530000
2025-04-24 00:00:00,58,2025-04-24 09:30:00,2025-04-24 09:40:00,0.16666667,6576.70200000,7513.24800000,-936.54600000,0.94220000,0.90060000
2025-04-24 00:00:00,59,2025-04-24 09:40:00,2025-04-24 09:50:00,0.16666667,6486.11180000,7552.80720000,-1066.69540000,0.95690000,0.86820000
2025-04-24 00:00:00,60,2025-04-24 09:50:00,2025-04-24 10:00:00,0.16666667,6511.10000000,7500.60000000,-989.50000000,0.99770000,0.88790000
2025-04-24 00:00:00,61,2025-04-24 10:00:00,2025-04-24 10:10:00,0.16666667,6539.85490000,7476.18380000,-936.32890000,0.99190000,0.93200000
2025-04-24 00:00:00,62,2025-04-24 10:10:00,2025-04-24 10:20:00,0.16666667,6417.56710000,7719.44830000,-1301.88120000,0.95880000,0.87860000
2025-04-24 00:00:00,63,2025-04-24 10:20:00,2025-04-24 10:30:00,0.16666667,6267.17000000,8000.28750000,-1733.11750000,0.95490000,0.81810000
2025-04-24 00:00:00,64,2025-04-24 10:30:00,2025-04-24 10:40:00,0.16666667,6362.65820000,7870.70070000,-1508.04250000,0.98390000,0.92370000
2025-04-24 00:00:00,65,2025-04-24 10:40:00,2025-04-24 10:50:00,0.16666667,6451.33520000,7967.06490000,-1515.72970000,0.79900000,0.78570000
2025-04-24 00:00:00,66,2025-04-24 10:50:00,2025-04-24 11:00:00,0.16666667,6422.90000000,8315.66250000,-1892.76250000,0.50250000,0.46810000
2025-04-24 00:00:00,67,2025-04-24 11:00:00,2025-04-24 11:10:00,0.16666667,6409.09190000,8288.62750000,-1879.53560000,0.46620000,0.46690000
2025-04-24 00:00:00,68,2025-04-24 11:10:00,2025-04-24 11:20:00,0.16666667,6402.06980000,8175.94830000,-1773.87850000,0.50070000,0.52880000
2025-04-24 00:00:00,69,2025-04-24 11:20:00,2025-04-24 11:30:00,0.16666667,6380.88000000,8228.55000000,-1847.67000000,0.48270000,0.48910000
2025-04-24 00:00:00,70,2025-04-24 11:30:00,2025-04-24 11:40:00,0.16666667,6339.04040000,8366.31100000,-2027.27060000,0.47850000,0.44790000
2025-04-24 00:00:00,71,2025-04-24 11:40:00,2025-04-24 11:50:00,0.16666667,6229.13080000,8317.52920000,-2088.39840000,0.46620000,0.43140000
2025-04-24 00:00:00,72,2025-04-24 11:50:00,2025-04-24 12:00:00,0.16666667,6004.32000000,8209.87500000,-2205.55500000,0.44320000,0.41960000
2025-04-24 00:00:00,73,2025-04-24 12:00:00,2025-04-24 12:10:00,0.16666667,5725.69020000,8423.79500000,-2698.10480000,0.44110000,0.39270000
2025-04-24 00:00:00,74,2025-04-24 12:10:00,2025-04-24 12:20:00,0.16666667,5811.87950000,8594.42450000,-2782.54500000,0.45510000,0.42190000
2025-04-24 00:00:00,75,2025-04-24 12:20:00,2025-04-24 12:30:00,0.16666667,6094.78000000,8630.32500000,-2535.54500000,0.44630000,0.44550000
2025-04-24 00:00:00,76,2025-04-24 12:30:00,2025-04-24 12:40:00,0.16666667,5992.39070000,8790.18340000,-2797.79270000,0.41130000,0.35820000
2025-04-24 00:00:00,77,2025-04-24 12:40:00,2025-04-24 12:50:00,0.16666667,5948.76200000,8883.82420000,-2935.06220000,0.56820000,0.48080000
2025-04-24 00:00:00,78,2025-04-24 12:50:00,2025-04-24 13:00:00,0.16666667,6161.66000000,8812.53750000,-2650.87750000,0.82790000,0.75690000
2025-04-24 00:00:00,79,2025-04-24 13:00:00,2025-04-24 13:10:00,0.16666667,6342.67880000,8711.32110000,-2368.64230000,0.86360000,0.78700000
2025-04-24 00:00:00,80,2025-04-24 13:10:00,2025-04-24 13:20:00,0.16666667,6309.60790000,8798.81270000,-2489.20480000,0.84160000,0.73120000
2025-04-24 00:00:00,81,2025-04-24 13:20:00,2025-04-24 13:30:00,0.16666667,6139.45000000,8947.31250000,-2807.86250000,0.86180000,0.72920000
2025-04-24 00:00:00,82,2025-04-24 13:30:00,2025-04-24 13:40:00,0.16666667,6071.74620000,8776.74920000,-2705.00300000,0.86230000,0.75250000
2025-04-24 00:00:00,83,2025-04-24 13:40:00,2025-04-24 13:50:00,0.16666667,6088.28010000,8363.54720000,-2275.26710000,0.90260000,0.76380000
2025-04-24 00:00:00,84,2025-04-24 13:50:00,2025-04-24 14:00:00,0.16666667,6111.21000000,8042.55000000,-1931.34000000,0.97540000,0.77540000
2025-04-24 00:00:00,85,2025-04-24 14:00:00,2025-04-24 14:10:00,0.16666667,6104.38200000,8061.09990000,-1956.71790000,1.00020000,0.82590000
2025-04-24 00:00:00,86,2025-04-24 14:10:00,2025-04-24 14:20:00,0.16666667,6162.69760000,7796.47060000,-1633.77300000,0.99780000,0.86410000
2025-04-24 00:00:00,87,2025-04-24 14:20:00,2025-04-24 14:30:00,0.16666667,6266.82000000,7341.33750000,-1074.51750000,1.02710000,0.89500000
2025-04-24 00:00:00,88,2025-04-24 14:30:00,2025-04-24 14:40:00,0.16666667,6279.78240000,7386.43800000,-1106.65560000,1.09060000,0.94230000
2025-04-24 00:00:00,89,2025-04-24 14:40:00,2025-04-24 14:50:00,0.16666667,6185.44210000,7312.23270000,-1126.79060000,0.93760000,0.80170000
2025-04-24 00:00:00,90,2025-04-24 14:50:00,2025-04-24 15:00:00,0.16666667,6082.64000000,6964.80000000,-882.16000000,0.66940000,0.57250000
2025-04-24 00:00:00,91,2025-04-24 15:00:00,2025-04-24 15:10:00,0.16666667,6100.78380000,6803.65700000,-702.87320000,0.66000000,0.58320000
2025-04-24 00:00:00,92,2025-04-24 15:10:00,2025-04-24 15:20:00,0.16666667,6161.53280000,6544.79700000,-383.26420000,0.72170000,0.64090000
2025-04-24 00:00:00,93,2025-04-24 15:20:00,2025-04-24 15:30:00,0.16666667,6193.63000000,6085.87500000,107.75500000,0.73080000,0.63910000
2025-04-24 00:00:00,94,2025-04-24 15:30:00,2025-04-24 15:40:00,0.16666667,6200.02350000,5625.64220000,574.38130000,0.75340000,0.67000000
2025-04-24 00:00:00,95,2025-04-24 15:40:00,2025-04-24 15:50:00,0.16666667,6234.29180000,5074.05860000,1160.23320000,0.78230000,0.73780000
2025-04-24 00:00:00,96,2025-04-24 15:50:00,2025-04-24 16:00:00,0.16666667,6215.24000000,4544.85000000,1670.39000000,0.80550000,0.79310000
2025-04-24 00:00:00,97,2025-04-24 16:00:00,2025-04-24 16:10:00,0.16666667,6034.97870000,4300.23430000,1734.74440000,0.82710000,0.78460000
2025-04-24 00:00:00,98,2025-04-24 16:10:00,2025-04-24 16:20:00,0.16666667,6044.23630000,4085.54430000,1958.69200000,0.85190000,0.76880000
2025-04-24 00:00:00,99,2025-04-24 16:20:00,2025-04-24 16:30:00,0.16666667,6216.53000000,3730.98750000,2485.54250000,0.87910000,0.79060000
2025-04-24 00:00:00,100,2025-04-24 16:30:00,2025-04-24 16:40:00,0.16666667,6169.18730000,3296.58680000,2872.60050000,0.90240000,0.84810000
2025-04-24 00:00:00,101,2025-04-24 16:40:00,2025-04-24 16:50:00,0.16666667,6063.78220000,2889.19190000,3174.59030000,0.91630000,0.90740000
2025-04-24 00:00:00,102,2025-04-24 16:50:00,2025-04-24 17:00:00,0.16666667,6091.60000000,2539.95000000,3551.65000000,0.92640000,0.95170000
2025-04-24 00:00:00,103,2025-04-24 17:00:00,2025-04-24 17:10:00,0.16666667,6241.55570000,2203.84450000,4037.71120000,0.94620000,0.98460000
2025-04-24 00:00:00,104,2025-04-24 17:10:00,2025-04-24 17:20:00,0.16666667,6167.53640000,1871.92210000,4295.61430000,0.97420000,0.99690000
2025-04-24 00:00:00,105,2025-04-24 17:20:00,2025-04-24 17:30:00,0.16666667,6063.38000000,1559.40000000,4503.98000000,0.98620000,0.99060000
2025-04-24 00:00:00,106,2025-04-24 17:30:00,2025-04-24 17:40:00,0.16666667,6309.77410000,1284.00930000,5025.76480000,0.97600000,0.99930000
2025-04-24 00:00:00,107,2025-04-24 17:40:00,2025-04-24 17:50:00,0.16666667,5634.06910000,1017.70460000,4616.36450000,1.07420000,1.11480000
2025-04-24 00:00:00,108,2025-04-24 17:50:00,2025-04-24 18:00:00,0.16666667,4372.30000000,744.71250000,3627.58750000,1.23130000,1.25160000
2025-04-24 00:00:00,109,2025-04-24 18:00:00,2025-04-24 18:10:00,0.16666667,4254.25740000,472.06730000,3782.19010000,1.25610000,1.22930000
2025-04-24 00:00:00,110,2025-04-24 18:10:00,2025-04-24 18:20:00,0.16666667,4503.08330000,205.43630000,4297.64700000,1.24470000,1.24360000
2025-04-24 00:00:00,111,2025-04-24 18:20:00,2025-04-24 18:30:00,0.16666667,4461.21000000,15.67500000,4445.53500000,1.25450000,1.31340000
2025-04-24 00:00:00,112,2025-04-24 18:30:00,2025-04-24 18:40:00,0.16666667,4288.08210000,0.00000000,4288.08210000,1.25220000,1.26690000
2025-04-24 00:00:00,113,2025-04-24 18:40:00,2025-04-24 18:50:00,0.16666667,4316.90350000,5.04170000,4311.86180000,1.28810000,1.25260000
2025-04-24 00:00:00,114,2025-04-24 18:50:00,2025-04-24 19:00:00,0.16666667,4431.30000000,0.00000000,4431.30000000,1.34660000,1.30240000
2025-04-24 00:00:00,115,2025-04-24 19:00:00,2025-04-24 19:10:00,0.16666667,4240.77580000,0.00000000,4240.77580000,1.35230000,1.29090000
2025-04-24 00:00:00,116,2025-04-24 19:10:00,2025-04-24 19:20:00,0.16666667,4173.33290000,0.36200000,4172.97090000,1.34450000,1.25900000
2025-04-24 00:00:00,117,2025-04-24 19:20:00,2025-04-24 19:30:00,0.16666667,4336.42000000,0.00000000,4336.42000000,1.34830000,1.24920000
2025-04-24 00:00:00,118,2025-04-24 19:30:00,2025-04-24 19:40:00,0.16666667,4389.91050000,0.00000000,4389.91050000,1.34900000,1.25940000
2025-04-24 00:00:00,119,2025-04-24 19:40:00,2025-04-24 19:50:00,0.16666667,4324.97790000,0.02600000,4324.95190000,1.34730000,1.27510000
2025-04-24 00:00:00,120,2025-04-24 19:50:00,2025-04-24 20:00:00,0.16666667,4212.09000000,0.00000000,4212.09000000,1.34820000,1.27640000
2025-04-24 00:00:00,121,2025-04-24 20:00:00,2025-04-24 20:10:00,0.16666667,4136.60990000,0.00000000,4136.60990000,1.35130000,1.25110000
2025-04-24 00:00:00,122,2025-04-24 20:10:00,2025-04-24 20:20:00,0.16666667,4266.89250000,0.00190000,4266.89060000,1.34000000,1.23010000
2025-04-24 00:00:00,123,2025-04-24 20:20:00,2025-04-24 20:30:00,0.16666667,4473.01000000,0.00000000,4473.01000000,1.34890000,1.26620000
2025-04-24 00:00:00,124,2025-04-24 20:30:00,2025-04-24 20:40:00,0.16666667,4419.93190000,0.00000000,4419.93190000,1.39520000,1.34900000
2025-04-24 00:00:00,125,2025-04-24 20:40:00,2025-04-24 20:50:00,0.16666667,4229.89800000,0.00000000,4229.89800000,1.22260000,1.18810000
2025-04-24 00:00:00,126,2025-04-24 20:50:00,2025-04-24 21:00:00,0.16666667,4169.06000000,0.00000000,4169.06000000,0.93320000,0.89730000
2025-04-24 00:00:00,127,2025-04-24 21:00:00,2025-04-24 21:10:00,0.16666667,4390.32770000,0.00000000,4390.32770000,0.90680000,0.90050000
2025-04-24 00:00:00,128,2025-04-24 21:10:00,2025-04-24 21:20:00,0.16666667,4512.92830000,0.00000000,4512.92830000,0.93710000,0.97700000
2025-04-24 00:00:00,129,2025-04-24 21:20:00,2025-04-24 21:30:00,0.16666667,4560.06000000,0.00000000,4560.06000000,0.93710000,0.99970000
2025-04-24 00:00:00,130,2025-04-24 21:30:00,2025-04-24 21:40:00,0.16666667,4764.59660000,0.00000000,4764.59660000,0.98710000,1.01560000
2025-04-24 00:00:00,131,2025-04-24 21:40:00,2025-04-24 21:50:00,0.16666667,4123.16220000,0.00000000,4123.16220000,0.77640000,0.75300000
2025-04-24 00:00:00,132,2025-04-24 21:50:00,2025-04-24 22:00:00,0.16666667,3041.04000000,0.00000000,3041.04000000,0.42090000,0.37180000
2025-04-24 00:00:00,133,2025-04-24 22:00:00,2025-04-24 22:10:00,0.16666667,3037.06920000,0.00000000,3037.06920000,0.38590000,0.35730000
2025-04-24 00:00:00,134,2025-04-24 22:10:00,2025-04-24 22:20:00,0.16666667,3234.63310000,0.00000000,3234.63310000,0.43680000,0.44820000
2025-04-24 00:00:00,135,2025-04-24 22:20:00,2025-04-24 22:30:00,0.16666667,3159.33000000,0.00000000,3159.33000000,0.41980000,0.44910000
2025-04-24 00:00:00,136,2025-04-24 22:30:00,2025-04-24 22:40:00,0.16666667,3222.21240000,0.00000000,3222.21240000,0.41860000,0.42260000
2025-04-24 00:00:00,137,2025-04-24 22:40:00,2025-04-24 22:50:00,0.16666667,3303.60020000,0.00000000,3303.60020000,0.42410000,0.42560000
2025-04-24 00:00:00,138,2025-04-24 22:50:00,2025-04-24 23:00:00,0.16666667,3311.30000000,0.00000000,3311.30000000,0.42370000,0.44910000
2025-04-24 00:00:00,139,2025-04-24 23:00:00,2025-04-24 23:10:00,0.16666667,3314.63370000,0.00000000,3314.63370000,0.42480000,0.44160000
2025-04-24 00:00:00,140,2025-04-24 23:10:00,2025-04-24 23:20:00,0.16666667,3343.00240000,0.00000000,3343.00240000,0.42400000,0.42760000
2025-04-24 00:00:00,141,2025-04-24 23:20:00,2025-04-24 23:30:00,0.16666667,3403.41000000,0.00000000,3403.41000000,0.42200000,0.40940000
2025-04-24 00:00:00,142,2025-04-24 23:30:00,2025-04-24 23:40:00,0.16666667,3417.37650000,0.00000000,3417.37650000,0.42400000,0.36260000
2025-04-24 00:00:00,143,2025-04-24 23:40:00,2025-04-24 23:50:00,0.16666667,3035.35290000,0.00000000,3035.35290000,0.42710000,0.32090000
2025-04-24 00:00:00,144,2025-04-24 23:50:00,2025-04-25 00:00:00,0.16666667,2493.69000000,0.00000000,2493.69000000,0.42760000,0.30440000
2025-04-25 00:00:00,1,2025-04-25 00:00:00,2025-04-25 00:10:00,0.16666667,2415.76800000,0.00000000,2415.76800000,0.42480000,0.30350000
2025-04-25 00:00:00,2,2025-04-25 00:10:00,2025-04-25 00:20:00,0.16666667,2385.91050000,0.00000000,2385.91050000,0.42450000,0.30540000
2025-04-25 00:00:00,3,2025-04-25 00:20:00,2025-04-25 00:30:00,0.16666667,2336.47000000,0.00000000,2336.47000000,0.42690000,0.32270000
2025-04-25 00:00:00,4,2025-04-25 00:30:00,2025-04-25 00:40:00,0.16666667,2599.13160000,0.00000000,2599.13160000,0.42720000,0.36460000
2025-04-25 00:00:00,5,2025-04-25 00:40:00,2025-04-25 00:50:00,0.16666667,2670.16230000,0.00000000,2670.16230000,0.42710000,0.33090000
2025-04-25 00:00:00,6,2025-04-25 00:50:00,2025-04-25 01:00:00,0.16666667,2447.86000000,0.00000000,2447.86000000,0.42850000,0.26530000
2025-04-25 00:00:00,7,2025-04-25 01:00:00,2025-04-25 01:10:00,0.16666667,2364.86120000,0.00000000,2364.86120000,0.43110000,0.31480000
2025-04-25 00:00:00,8,2025-04-25 01:10:00,2025-04-25 01:20:00,0.16666667,2510.74930000,0.00000000,2510.74930000,0.43020000,0.35830000
2025-04-25 00:00:00,9,2025-04-25 01:20:00,2025-04-25 01:30:00,0.16666667,2658.78000000,0.00000000,2658.78000000,0.42790000,0.33890000
2025-04-25 00:00:00,10,2025-04-25 01:30:00,2025-04-25 01:40:00,0.16666667,2518.13720000,0.00000000,2518.13720000,0.43120000,0.32250000
2025-04-25 00:00:00,11,2025-04-25 01:40:00,2025-04-25 01:50:00,0.16666667,2420.88150000,0.00000000,2420.88150000,0.43330000,0.33180000
2025-04-25 00:00:00,12,2025-04-25 01:50:00,2025-04-25 02:00:00,0.16666667,2494.48000000,0.00000000,2494.48000000,0.43110000,0.34600000
2025-04-25 00:00:00,13,2025-04-25 02:00:00,2025-04-25 02:10:00,0.16666667,2552.14600000,0.00000000,2552.14600000,0.42930000,0.33290000
2025-04-25 00:00:00,14,2025-04-25 02:10:00,2025-04-25 02:20:00,0.16666667,2597.48500000,0.00000000,2597.48500000,0.43240000,0.33280000
2025-04-25 00:00:00,15,2025-04-25 02:20:00,2025-04-25 02:30:00,0.16666667,2601.93000000,0.00000000,2601.93000000,0.43670000,0.33840000
2025-04-25 00:00:00,16,2025-04-25 02:30:00,2025-04-25 02:40:00,0.16666667,2511.19400000,0.00000000,2511.19400000,0.43480000,0.30480000
2025-04-25 00:00:00,17,2025-04-25 02:40:00,2025-04-25 02:50:00,0.16666667,2493.67090000,0.00000000,2493.67090000,0.43350000,0.29940000
2025-04-25 00:00:00,18,2025-04-25 02:50:00,2025-04-25 03:00:00,0.16666667,2558.96000000,0.00000000,2558.96000000,0.43570000,0.33370000
2025-04-25 00:00:00,19,2025-04-25 03:00:00,2025-04-25 03:10:00,0.16666667,2559.93850000,0.00000000,2559.93850000,0.43740000,0.35290000
2025-04-25 00:00:00,20,2025-04-25 03:10:00,2025-04-25 03:20:00,0.16666667,2579.02610000,0.00000000,2579.02610000,0.43710000,0.37720000
2025-04-25 00:00:00,21,2025-04-25 03:20:00,2025-04-25 03:30:00,0.16666667,2642.14000000,0.00000000,2642.14000000,0.43560000,0.39410000
2025-04-25 00:00:00,22,2025-04-25 03:30:00,2025-04-25 03:40:00,0.16666667,2664.78930000,0.00150000,2664.78780000,0.43530000,0.36160000
2025-04-25 00:00:00,23,2025-04-25 03:40:00,2025-04-25 03:50:00,0.16666667,2595.03620000,0.00000000,2595.03620000,0.43600000,0.32720000
2025-04-25 00:00:00,24,2025-04-25 03:50:00,2025-04-25 04:00:00,0.16666667,2598.85000000,0.00000000,2598.85000000,0.43780000,0.33680000
2025-04-25 00:00:00,25,2025-04-25 04:00:00,2025-04-25 04:10:00,0.16666667,2868.57740000,0.02100000,2868.55640000,0.44010000,0.38940000
2025-04-25 00:00:00,26,2025-04-25 04:10:00,2025-04-25 04:20:00,0.16666667,2896.82420000,0.00000000,2896.82420000,0.43890000,0.39860000
2025-04-25 00:00:00,27,2025-04-25 04:20:00,2025-04-25 04:30:00,0.16666667,2652.23000000,0.00000000,2652.23000000,0.43640000,0.35650000
2025-04-25 00:00:00,28,2025-04-25 04:30:00,2025-04-25 04:40:00,0.16666667,2616.24860000,0.29190000,2615.95670000,0.43930000,0.33880000
2025-04-25 00:00:00,29,2025-04-25 04:40:00,2025-04-25 04:50:00,0.16666667,2709.86610000,0.00000000,2709.86610000,0.44220000,0.35540000
2025-04-25 00:00:00,30,2025-04-25 04:50:00,2025-04-25 05:00:00,0.16666667,2736.80000000,0.00000000,2736.80000000,0.43950000,0.37710000
2025-04-25 00:00:00,31,2025-04-25 05:00:00,2025-04-25 05:10:00,0.16666667,2622.39590000,4.06620000,2618.32970000,0.43330000,0.36680000
2025-04-25 00:00:00,32,2025-04-25 05:10:00,2025-04-25 05:20:00,0.16666667,2642.05750000,0.00000000,2642.05750000,0.44390000,0.34060000
2025-04-25 00:00:00,33,2025-04-25 05:20:00,2025-04-25 05:30:00,0.16666667,2786.46000000,29.32500000,2757.13500000,0.43010000,0.30580000
2025-04-25 00:00:00,34,2025-04-25 05:30:00,2025-04-25 05:40:00,0.16666667,2774.43670000,230.12090000,2544.31580000,0.37130000,0.28750000
2025-04-25 00:00:00,35,2025-04-25 05:40:00,2025-04-25 05:50:00,0.16666667,2717.74590000,491.90610000,2225.83980000,0.57080000,0.45700000
2025-04-25 00:00:00,36,2025-04-25 05:50:00,2025-04-25 06:00:00,0.16666667,2663.02000000,750.03750000,1912.98250000,0.90990000,0.69950000
2025-04-25 00:00:00,37,2025-04-25 06:00:00,2025-04-25 06:10:00,0.16666667,2559.86360000,1028.47250000,1531.39110000,0.93680000,0.70210000
2025-04-25 00:00:00,38,2025-04-25 06:10:00,2025-04-25 06:20:00,0.16666667,2624.85640000,1341.44320000,1283.41320000,0.87580000,0.64600000
2025-04-25 00:00:00,39,2025-04-25 06:20:00,2025-04-25 06:30:00,0.16666667,2808.94000000,1664.55000000,1144.39000000,0.87590000,0.65260000
2025-04-25 00:00:00,40,2025-04-25 06:30:00,2025-04-25 06:40:00,0.16666667,2851.57910000,1971.09430000,880.48480000,0.86010000,0.66220000
2025-04-25 00:00:00,41,2025-04-25 06:40:00,2025-04-25 06:50:00,0.16666667,2966.95620000,2358.51510000,608.44110000,0.84420000,0.63700000
2025-04-25 00:00:00,42,2025-04-25 06:50:00,2025-04-25 07:00:00,0.16666667,3121.63000000,2785.46250000,336.16750000,0.83340000,0.58750000
2025-04-25 00:00:00,43,2025-04-25 07:00:00,2025-04-25 07:10:00,0.16666667,3049.02990000,3086.31990000,-37.29000000,0.80920000,0.55360000
2025-04-25 00:00:00,44,2025-04-25 07:10:00,2025-04-25 07:20:00,0.16666667,3017.41100000,3280.77860000,-263.36760000,0.79720000,0.53220000
2025-04-25 00:00:00,45,2025-04-25 07:20:00,2025-04-25 07:30:00,0.16666667,3147.05000000,3471.67500000,-324.62500000,0.76440000,0.51440000
2025-04-25 00:00:00,46,2025-04-25 07:30:00,2025-04-25 07:40:00,0.16666667,3276.70820000,3751.73980000,-475.03160000,0.68990000,0.51820000
2025-04-25 00:00:00,47,2025-04-25 07:40:00,2025-04-25 07:50:00,0.16666667,3268.46410000,4035.57210000,-767.10800000,0.86000000,0.63490000
2025-04-25 00:00:00,48,2025-04-25 07:50:00,2025-04-25 08:00:00,0.16666667,3138.46000000,4240.16250000,-1101.70250000,1.16170000,0.79200000
2025-04-25 00:00:00,49,2025-04-25 08:00:00,2025-04-25 08:10:00,0.16666667,3035.13300000,4394.40090000,-1359.26790000,1.16830000,0.80210000
2025-04-25 00:00:00,50,2025-04-25 08:10:00,2025-04-25 08:20:00,0.16666667,3047.33960000,4768.34400000,-1721.00440000,1.09560000,0.74490000
2025-04-25 00:00:00,51,2025-04-25 08:20:00,2025-04-25 08:30:00,0.16666667,3056.76000000,5300.62500000,-2243.86500000,1.08490000,0.70410000
2025-04-25 00:00:00,52,2025-04-25 08:30:00,2025-04-25 08:40:00,0.16666667,2936.31240000,5639.95400000,-2703.64160000,1.06100000,0.69530000
2025-04-25 00:00:00,53,2025-04-25 08:40:00,2025-04-25 08:50:00,0.16666667,3246.19990000,5837.77030000,-2591.57040000,1.04300000,0.71690000
2025-04-25 00:00:00,54,2025-04-25 08:50:00,2025-04-25 09:00:00,0.16666667,3801.10000000,5996.85000000,-2195.75000000,1.03600000,0.73820000
2025-04-25 00:00:00,55,2025-04-25 09:00:00,2025-04-25 09:10:00,0.16666667,3819.48810000,6181.55400000,-2362.06590000,1.01470000,0.71940000
2025-04-25 00:00:00,56,2025-04-25 09:10:00,2025-04-25 09:20:00,0.16666667,3784.62090000,6505.02320000,-2720.40230000,0.99220000,0.68540000
2025-04-25 00:00:00,57,2025-04-25 09:20:00,2025-04-25 09:30:00,0.16666667,3864.97000000,6817.12500000,-2952.15500000,0.97000000,0.67280000
