time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
445,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999959,2.54999597,2.54996747,2.54978628,2.54885273,2.54494657,2.53162458,2.49435982,2.40799668,2.23961993,1.95720631
446,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999958,2.54999587,2.54996684,2.54978298,2.54883901,2.54490110,2.53150474,2.49410863,2.40757792,2.23906624,1.95663401
447,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999957,2.54999577,2.54996620,2.54977965,2.54882518,2.54485540,2.53138458,2.49385722,2.40715932,2.23851319,1.95606253
448,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999956,2.54999567,2.54996555,2.54977628,2.54881124,2.54480947,2.53126410,2.49360559,2.40674088,2.23796080,1.95549188
449,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999954,2.54999557,2.54996489,2.54977287,2.54879719,2.54476332,2.53114330,2.49335374,2.40632262,2.23740906,1.95492206
450,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999953,2.54999547,2.54996422,2.54976943,2.54878304,2.54471694,2.53102218,2.49310168,2.40590452,2.23685796,1.95435305
451,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999952,2.54999536,2.54996354,2.54976594,2.54876878,2.54467033,2.53090075,2.49284940,2.40548659,2.23630751,1.95378486
452,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999950,2.54999525,2.54996285,2.54976242,2.54875440,2.54462349,2.53077899,2.49259690,2.40506883,2.23575771,1.95321749
453,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999949,2.54999514,2.54996215,2.54975886,2.54873992,2.54457643,2.53065693,2.49234419,2.40465124,2.23520854,1.95265092
454,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999948,2.54999503,2.54996144,2.54975526,2.54872533,2.54452914,2.53053454,2.49209127,2.40423382,2.23466002,1.95208517
455,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999946,2.54999492,2.54996072,2.54975163,2.54871062,2.54448163,2.53041185,2.49183814,2.40381658,2.23411213,1.95152022
456,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999945,2.54999480,2.54995999,2.54974795,2.54869581,2.54443388,2.53028884,2.49158480,2.40339950,2.23356489,1.95095607
457,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999943,2.54999468,2.54995925,2.54974423,2.54868089,2.54438591,2.53016552,2.49133125,2.40298260,2.23301827,1.95039273
458,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999942,2.54999456,2.54995850,2.54974048,2.54866585,2.54433771,2.53004188,2.49107750,2.40256587,2.23247229,1.94983018
459,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999940,2.54999444,2.54995773,2.54973668,2.54865071,2.54428929,2.52991794,2.49082355,2.40214932,2.23192695,1.94926843
460,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999938,2.54999431,2.54995696,2.54973285,2.54863545,2.54424064,2.52979369,2.49056940,2.40173293,2.23138223,1.94870747
461,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999994,2.54999937,2.54999418,2.54995618,2.54972897,2.54862008,2.54419176,2.52966913,2.49031504,2.40131673,2.23083814,1.94814730
462,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999994,2.54999935,2.54999405,2.54995538,2.54972506,2.54860460,2.54414266,2.52954427,2.49006049,2.40090070,2.23029468,1.94758792
463,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999994,2.54999933,2.54999392,2.54995457,2.54972110,2.54858901,2.54409333,2.52941910,2.48980574,2.40048484,2.22975185,1.94702933
464,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999994,2.54999932,2.54999379,2.54995376,2.54971711,2.54857330,2.54404377,2.52929362,2.48955079,2.40006917,2.22920964,1.94647151
465,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999994,2.54999930,2.54999365,2.54995293,2.54971307,2.54855748,2.54399399,2.52916784,2.48929565,2.39965366,2.22866805,1.94591448
466,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999993,2.54999928,2.54999351,2.54995209,2.54970899,2.54854155,2.54394398,2.52904176,2.48904032,2.39923834,2.22812708,1.94535822
467,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999926,2.54999337,2.54995123,2.54970487,2.54852550,2.54389375,2.52891537,2.48878480,2.39882320,2.22758674,1.94480274
468,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999924,2.54999322,2.54995037,2.54970070,2.54850935,2.54384329,2.52878869,2.48852908,2.39840823,2.22704701,1.94424803
469,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999922,2.54999308,2.54994949,2.54969650,2.54849307,2.54379260,2.52866170,2.48827318,2.39799344,2.22650789,1.94369408
470,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999920,2.54999293,2.54994861,2.54969225,2.54847668,2.54374169,2.52853442,2.48801709,2.39757883,2.22596939,1.94314091
471,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999992,2.54999918,2.54999277,2.54994771,2.54968796,2.54846018,2.54369055,2.52840684,2.48776082,2.39716440,2.22543151,1.94258850
472,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999992,2.54999916,2.54999262,2.54994680,2.54968363,2.54844357,2.54363919,2.52827896,2.48750437,2.39675016,2.22489423,1.94203685
473,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999992,2.54999914,2.54999246,2.54994587,2.54967925,2.54842683,2.54358760,2.52815078,2.48724773,2.39633609,2.22435757,1.94148596
474,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999992,2.54999911,2.54999230,2.54994494,2.54967483,2.54840999,2.54353579,2.52802231,2.48699091,2.39592220,2.22382151,1.94093583
475,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999991,2.54999909,2.54999214,2.54994399,2.54967037,2.54839303,2.54348375,2.52789355,2.48673391,2.39550850,2.22328606,1.94038645
476,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999991,2.54999907,2.54999197,2.54994303,2.54966586,2.54837595,2.54343149,2.52776449,2.48647674,2.39509498,2.22275122,1.93983782
477,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999991,2.54999904,2.54999180,2.54994205,2.54966131,2.54835875,2.54337901,2.52763514,2.48621938,2.39468164,2.22221698,1.93928994
478,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999991,2.54999902,2.54999163,2.54994107,2.54965672,2.54834144,2.54332629,2.52750550,2.48596186,2.39426848,2.22168334,1.93874281
479,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999990,2.54999899,2.54999146,2.54994007,2.54965208,2.54832402,2.54327336,2.52737557,2.48570415,2.39385551,2.22115030,1.93819643
480,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999990,2.54999897,2.54999128,2.54993905,2.54964740,2.54830647,2.54322020,2.52724534,2.48544628,2.39344272,2.22061786,1.93765079
481,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999990,2.54999894,2.54999110,2.54993803,2.54964267,2.54828881,2.54316681,2.52711483,2.48518824,2.39303012,2.22008602,1.93710589
482,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999989,2.54999892,2.54999092,2.54993699,2.54963790,2.54827104,2.54311321,2.52698404,2.48493002,2.39261770,2.21955478,1.93656174
483,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999989,2.54999889,2.54999073,2.54993594,2.54963308,2.54825314,2.54305937,2.52685295,2.48467164,2.39220547,2.21902413,1.93601833
484,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999989,2.54999886,2.54999054,2.54993487,2.54962821,2.54823513,2.54300532,2.52672159,2.48441310,2.39179342,2.21849407,1.93547565
485,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999988,2.54999884,2.54999035,2.54993380,2.54962330,2.54821700,2.54295104,2.52658993,2.48415438,2.39138156,2.21796461,1.93493371
486,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999988,2.54999881,2.54999015,2.54993270,2.54961835,2.54819875,2.54289654,2.52645800,2.48389550,2.39096989,2.21743574,1.93439249
487,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999988,2.54999878,2.54998995,2.54993160,2.54961335,2.54818038,2.54284181,2.52632578,2.48363646,2.39055840,2.21690745,1.93385201
488,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999987,2.54999875,2.54998975,2.54993048,2.54960830,2.54816190,2.54278686,2.52619328,2.48337726,2.39014710,2.21637975,1.93331225
489,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999987,2.54999872,2.54998955,2.54992934,2.54960321,2.54814329,2.54273169,2.52606049,2.48311790,2.38973599,2.21585264,1.93277321
490,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999987,2.54999869,2.54998934,2.54992819,2.54959806,2.54812457,2.54267630,2.52592743,2.48285838,2.38932506,2.21532612,1.93223490
491,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999986,2.54999865,2.54998912,2.54992703,2.54959288,2.54810573,2.54262068,2.52579409,2.48259870,2.38891433,2.21480017,1.93169730
492,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999986,2.54999862,2.54998891,2.54992586,2.54958764,2.54808676,2.54256484,2.52566047,2.48233887,2.38850378,2.21427481,1.93116042
493,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999985,2.54999859,2.54998869,2.54992466,2.54958236,2.54806768,2.54250878,2.52552658,2.48207888,2.38809342,2.21375003,1.93062425
494,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999985,2.54999856,2.54998847,2.54992346,2.54957703,2.54804848,2.54245250,2.52539241,2.48181874,2.38768325,2.21322582,1.93008880
495,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999985,2.54999852,2.54998824,2.54992224,2.54957165,2.54802916,2.54239600,2.52525796,2.48155845,2.38727327,2.21270220,1.92955405
496,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999984,2.54999849,2.54998801,2.54992100,2.54956622,2.54800972,2.54233927,2.52512324,2.48129800,2.38686349,2.21217915,1.92902002
497,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999984,2.54999845,2.54998778,2.54991975,2.54956074,2.54799015,2.54228232,2.52498824,2.48103741,2.38645389,2.21165667,1.92848668
498,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999983,2.54999842,2.54998754,2.54991849,2.54955522,2.54797047,2.54222515,2.52485298,2.48077666,2.38604448,2.21113477,1.92795405
499,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999983,2.54999838,2.54998730,2.54991721,2.54954965,2.54795067,2.54216777,2.52471744,2.48051577,2.38563526,2.21061344,1.92742212
500,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999982,2.54999834,2.54998706,2.54991591,2.54954403,2.54793074,2.54211016,2.52458163,2.48025474,2.38522624,2.21009268,1.92689089
501,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999982,2.54999830,2.54998681,2.54991460,2.54953836,2.54791070,2.54205233,2.52444556,2.47999356,2.38481741,2.20957249,1.92636035
502,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999981,2.54999826,2.54998656,2.54991328,2.54953263,2.54789053,2.54199427,2.52430921,2.47973223,2.38440876,2.20905286,1.92583051
503,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999981,2.54999822,2.54998630,2.54991194,2.54952686,2.54787024,2.54193600,2.52417260,2.47947077,2.38400032,2.20853381,1.92530136
504,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999980,2.54999818,2.54998605,2.54991058,2.54952104,2.54784983,2.54187751,2.52403572,2.47920916,2.38359206,2.20801531,1.92477289
505,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999980,2.54999814,2.54998578,2.54990920,2.54951517,2.54782929,2.54181880,2.52389857,2.47894741,2.38318400,2.20749739,1.92424512
506,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999979,2.54999810,2.54998552,2.54990782,2.54950925,2.54780864,2.54175987,2.52376116,2.47868553,2.38277613,2.20698002,1.92371803
507,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999979,2.54999806,2.54998524,2.54990641,2.54950328,2.54778786,2.54170072,2.52362348,2.47842350,2.38236845,2.20646321,1.92319163
508,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999978,2.54999801,2.54998497,2.54990499,2.54949726,2.54776696,2.54164135,2.52348554,2.47816134,2.38196097,2.20594697,1.92266590
509,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999977,2.54999797,2.54998469,2.54990355,2.54949119,2.54774594,2.54158177,2.52334734,2.47789905,2.38155368,2.20543128,1.92214085
510,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999977,2.54999792,2.54998441,2.54990210,2.54948506,2.54772479,2.54152196,2.52320888,2.47763662,2.38114658,2.20491615,1.92161649
511,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999976,2.54999788,2.54998412,2.54990063,2.54947889,2.54770352,2.54146194,2.52307016,2.47737406,2.38073969,2.20440157,1.92109279
512,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999976,2.54999783,2.54998383,2.54989914,2.54947266,2.54768213,2.54140169,2.52293118,2.47711137,2.38033298,2.20388755,1.92056977
513,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999975,2.54999778,2.54998353,2.54989764,2.54946638,2.54766061,2.54134123,2.52279194,2.47684855,2.37992647,2.20337408,1.92004742
514,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999974,2.54999773,2.54998323,2.54989612,2.54946005,2.54763897,2.54128056,2.52265244,2.47658559,2.37952016,2.20286116,1.91952574
515,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999998,2.54999974,2.54999768,2.54998293,2.54989458,2.54945367,2.54761721,2.54121966,2.52251269,2.47632251,2.37911404,2.20234879,1.91900473
516,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999973,2.54999763,2.54998262,2.54989302,2.54944723,2.54759532,2.54115855,2.52237268,2.47605931,2.37870812,2.20183697,1.91848438
517,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999972,2.54999758,2.54998230,2.54989145,2.54944075,2.54757331,2.54109722,2.52223241,2.47579598,2.37830239,2.20132570,1.91796469
518,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999972,2.54999753,2.54998199,2.54988986,2.54943421,2.54755117,2.54103567,2.52209189,2.47553252,2.37789686,2.20081498,1.91744566
519,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999971,2.54999748,2.54998166,2.54988825,2.54942761,2.54752891,2.54097391,2.52195112,2.47526894,2.37749153,2.20030480,1.91692729
520,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999970,2.54999742,2.54998134,2.54988663,2.54942096,2.54750652,2.54091193,2.52181010,2.47500523,2.37708639,2.19979516,1.91640958
521,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999969,2.54999737,2.54998100,2.54988499,2.54941426,2.54748401,2.54084973,2.52166882,2.47474141,2.37668145,2.19928607,1.91589253
522,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999969,2.54999731,2.54998067,2.54988333,2.54940751,2.54746138,2.54078732,2.52152729,2.47447747,2.37627671,2.19877751,1.91537613
523,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999968,2.54999725,2.54998033,2.54988165,2.54940070,2.54743862,2.54072469,2.52138552,2.47421340,2.37587216,2.19826950,1.91486037
524,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999967,2.54999719,2.54997998,2.54987995,2.54939384,2.54741573,2.54066185,2.52124349,2.47394922,2.37546781,2.19776203,1.91434527
525,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999966,2.54999713,2.54997963,2.54987824,2.54938692,2.54739272,2.54059879,2.52110122,2.47368492,2.37506367,2.19725509,1.91383081
526,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999997,2.54999965,2.54999707,2.54997927,2.54987651,2.54937995,2.54736959,2.54053552,2.52095870,2.47342051,2.37465971,2.19674869,1.91331700
527,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999964,2.54999701,2.54997891,2.54987476,2.54937292,2.54734632,2.54047203,2.52081594,2.47315598,2.37425596,2.19624282,1.91280384
528,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999964,2.54999695,2.54997855,2.54987299,2.54936584,2.54732294,2.54040833,2.52067293,2.47289133,2.37385241,2.19573749,1.91229131
529,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999963,2.54999689,2.54997818,2.54987120,2.54935871,2.54729942,2.54034441,2.52052967,2.47262658,2.37344905,2.19523269,1.91177943
530,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999962,2.54999682,2.54997780,2.54986939,2.54935152,2.54727578,2.54028028,2.52038617,2.47236171,2.37304589,2.19472842,1.91126818
531,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999961,2.54999676,2.54997742,2.54986757,2.54934427,2.54725202,2.54021594,2.52024243,2.47209673,2.37264294,2.19422468,1.91075756
532,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999960,2.54999669,2.54997704,2.54986572,2.54933697,2.54722812,2.54015138,2.52009845,2.47183164,2.37224018,2.19372147,1.91024759
533,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999959,2.54999662,2.54997665,2.54986386,2.54932961,2.54720411,2.54008661,2.51995423,2.47156645,2.37183762,2.19321878,1.90973824
534,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999958,2.54999655,2.54997625,2.54986197,2.54932219,2.54717996,2.54002163,2.51980976,2.47130114,2.37143526,2.19271662,1.90922952
535,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999996,2.54999957,2.54999648,2.54997585,2.54986007,2.54931472,2.54715569,2.53995643,2.51966506,2.47103573,2.37103310,2.19221499,1.90872144
536,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999956,2.54999641,2.54997544,2.54985815,2.54930720,2.54713129,2.53989103,2.51952012,2.47077022,2.37063114,2.19171388,1.90821398
537,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999955,2.54999634,2.54997503,2.54985621,2.54929961,2.54710676,2.53982541,2.51937494,2.47050460,2.37022938,2.19121329,1.90770714
538,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999954,2.54999627,2.54997461,2.54985425,2.54929197,2.54708211,2.53975957,2.51922952,2.47023888,2.36982782,2.19071323,1.90720093
539,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999953,2.54999619,2.54997419,2.54985226,2.54928427,2.54705733,2.53969353,2.51908387,2.46997305,2.36942646,2.19021368,1.90669534
540,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999951,2.54999611,2.54997376,2.54985026,2.54927652,2.54703242,2.53962728,2.51893799,2.46970712,2.36902530,2.18971466,1.90619036
541,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999950,2.54999604,2.54997333,2.54984824,2.54926870,2.54700738,2.53956081,2.51879187,2.46944109,2.36862434,2.18921615,1.90568601
542,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999995,2.54999949,2.54999596,2.54997289,2.54984620,2.54926083,2.54698222,2.53949414,2.51864552,2.46917497,2.36822359,2.18871815,1.90518227
543,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999948,2.54999588,2.54997244,2.54984414,2.54925291,2.54695693,2.53942725,2.51849893,2.46890874,2.36782303,2.18822067,1.90467914
544,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999947,2.54999580,2.54997199,2.54984205,2.54924492,2.54693151,2.53936015,2.51835211,2.46864242,2.36742268,2.18772371,1.90417662
545,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999945,2.54999571,2.54997153,2.54983995,2.54923688,2.54690596,2.53929285,2.51820507,2.46837600,2.36702252,2.18722726,1.90367472
546,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999944,2.54999563,2.54997107,2.54983783,2.54922877,2.54688029,2.53922533,2.51805779,2.46810948,2.36662257,2.18673132,1.90317342
547,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999943,2.54999554,2.54997060,2.54983568,2.54922061,2.54685448,2.53915761,2.51791028,2.46784287,2.36622282,2.18623589,1.90267273
548,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999994,2.54999942,2.54999546,2.54997013,2.54983352,2.54921239,2.54682855,2.53908967,2.51776255,2.46757617,2.36582327,2.18574097,1.90217264
549,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999940,2.54999537,2.54996964,2.54983133,2.54920411,2.54680249,2.53902153,2.51761459,2.46730937,2.36542393,2.18524656,1.90167316
550,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999939,2.54999528,2.54996916,2.54982912,2.54919577,2.54677630,2.53895318,2.51746640,2.46704248,2.36502478,2.18475265,1.90117428
551,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.55000000,2.54999999,2.54999993,2.54999937,2.54999519,2.54996866,2.54982689,2.54918737,2.54674998,2.53888462,2.51731799,2.46677550,2.36462584,2.18425926,1.90067600
