time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
1483,2.54999409,2.54999180,2.54998277,2.54995865,2.54989877,2.54975623,2.54943115,2.54872279,2.54725156,2.54434374,2.53888030,2.52912745,2.51258898,2.48594278,2.44513363,2.38567969,2.30320679,2.19415807,2.05655914,1.89066505,1.69926222
1484,2.54999403,2.54999173,2.54998263,2.54995836,2.54989812,2.54975483,2.54942826,2.54871706,2.54724077,2.54432443,2.53884763,2.52907519,2.51251010,2.48583061,2.44498354,2.38549119,2.30298528,2.19391590,2.05631522,1.89044273,1.69908432
1485,2.54999398,2.54999166,2.54998249,2.54995806,2.54989747,2.54975343,2.54942536,2.54871132,2.54722994,2.54430509,2.53881489,2.52902285,2.51243114,2.48571836,2.44483341,2.38530268,2.30276382,2.19367381,2.05607144,1.89022054,1.69890652
1486,2.54999392,2.54999159,2.54998235,2.54995776,2.54989681,2.54975203,2.54942245,2.54870556,2.54721909,2.54428570,2.53878210,2.52897045,2.51235211,2.48560604,2.44468323,2.38511416,2.30254239,2.19343182,2.05582778,1.88999849,1.69872880
1487,2.54999387,2.54999151,2.54998221,2.54995746,2.54989616,2.54975062,2.54941952,2.54869978,2.54720821,2.54426626,2.53874925,2.52891797,2.51227299,2.48549364,2.44453299,2.38492562,2.30232099,2.19318991,2.05558424,1.88977657,1.69855118
1488,2.54999381,2.54999144,2.54998207,2.54995716,2.54989549,2.54974920,2.54941659,2.54869398,2.54719729,2.54424679,2.53871634,2.52886542,2.51219380,2.48538118,2.44438271,2.38473707,2.30209963,2.19294808,2.05534084,1.88955479,1.69837364
1489,2.54999376,2.54999137,2.54998193,2.54995686,2.54989483,2.54974777,2.54941364,2.54868816,2.54718635,2.54422727,2.53868338,2.52881280,2.51211454,2.48526865,2.44423237,2.38454851,2.30187831,2.19270635,2.05509756,1.88933315,1.69819620
1490,2.54999370,2.54999129,2.54998179,2.54995655,2.54989416,2.54974634,2.54941069,2.54868232,2.54717538,2.54420770,2.53865035,2.52876011,2.51203520,2.48515604,2.44408199,2.38435993,2.30165702,2.19246470,2.05485442,1.88911164,1.69801885
1491,2.54999364,2.54999122,2.54998165,2.54995625,2.54989349,2.54974490,2.54940772,2.54867646,2.54716438,2.54418809,2.53861727,2.52870735,2.51195578,2.48504336,2.44393156,2.38417135,2.30143577,2.19222314,2.05461140,1.88889027,1.69784158
1492,2.54999359,2.54999114,2.54998151,2.54995594,2.54989282,2.54974346,2.54940474,2.54867058,2.54715335,2.54416844,2.53858413,2.52865452,2.51187628,2.48493061,2.44378107,2.38398275,2.30121455,2.19198167,2.05436850,1.88866903,1.69766441
1493,2.54999353,2.54999107,2.54998136,2.54995563,2.54989214,2.54974201,2.54940175,2.54866469,2.54714229,2.54414875,2.53855093,2.52860161,2.51179671,2.48481780,2.44363054,2.38379413,2.30099337,2.19174028,2.05412574,1.88844793,1.69748733
1494,2.54999347,2.54999099,2.54998121,2.54995532,2.54989145,2.54974055,2.54939875,2.54865877,2.54713119,2.54412901,2.53851767,2.52854864,2.51171706,2.48470491,2.44347996,2.38360551,2.30077223,2.19149898,2.05388310,1.88822696,1.69731034
1495,2.54999341,2.54999091,2.54998107,2.54995500,2.54989077,2.54973909,2.54939573,2.54865284,2.54712007,2.54410923,2.53848435,2.52849559,2.51163733,2.48459195,2.44332933,2.38341687,2.30055112,2.19125778,2.05364059,1.88800612,1.69713346
1496,2.54999335,2.54999083,2.54998092,2.54995468,2.54989008,2.54973761,2.54939271,2.54864689,2.54710892,2.54408941,2.53845098,2.52844248,2.51155753,2.48447892,2.44317865,2.38322822,2.30033006,2.19101665,2.05339821,1.88778542,1.69695668
1497,2.54999329,2.54999075,2.54998077,2.54995437,2.54988939,2.54973614,2.54938967,2.54864091,2.54709774,2.54406954,2.53841754,2.52838929,2.51147765,2.48436581,2.44302792,2.38303956,2.30010902,2.19077562,2.05315595,1.88756485,1.69677999
1498,2.54999323,2.54999067,2.54998062,2.54995405,2.54988869,2.54973465,2.54938662,2.54863492,2.54708653,2.54404962,2.53838405,2.52833603,2.51139769,2.48425264,2.44287714,2.38285089,2.29988803,2.19053467,2.05291382,1.88734441,1.69660341
1499,2.54999317,2.54999059,2.54998047,2.54995372,2.54988799,2.54973316,2.54938356,2.54862891,2.54707528,2.54402967,2.53835050,2.52828270,2.51131766,2.48413940,2.44272631,2.38266221,2.29966707,2.19029381,2.05267182,1.88712410,1.69642693
1500,2.54999311,2.54999051,2.54998032,2.54995340,2.54988729,2.54973167,2.54938049,2.54862288,2.54706401,2.54400967,2.53831690,2.52822930,2.51123755,2.48402609,2.44257544,2.38247351,2.29944615,2.19005304,2.05242994,1.88690393,1.69625054
1501,2.54999305,2.54999043,2.54998017,2.54995308,2.54988658,2.54973016,2.54937741,2.54861683,2.54705271,2.54398963,2.53828323,2.52817583,2.51115736,2.48391271,2.44242451,2.38228481,2.29922526,2.18981236,2.05218819,1.88668388,1.69607426
1502,2.54999298,2.54999035,2.54998001,2.54995275,2.54988587,2.54972865,2.54937431,2.54861076,2.54704138,2.54396954,2.53824950,2.52812229,2.51107710,2.48379926,2.44227354,2.38209609,2.29900442,2.18957177,2.05194657,1.88646397,1.69589808
1503,2.54999292,2.54999027,2.54997986,2.54995242,2.54988516,2.54972714,2.54937121,2.54860467,2.54703001,2.54394941,2.53821572,2.52806868,2.51099677,2.48368574,2.44212252,2.38190736,2.29878361,2.18933126,2.05170507,1.88624418,1.69572204
1504,2.54999286,2.54999019,2.54997970,2.54995209,2.54988444,2.54972562,2.54936809,2.54859857,2.54701862,2.54392923,2.53818188,2.52801500,2.51091635,2.48357214,2.44197145,2.38171862,2.29856284,2.18909084,2.05146370,1.88602453,1.69554614
1505,2.54999280,2.54999010,2.54997955,2.54995176,2.54988372,2.54972409,2.54936496,2.54859244,2.54700720,2.54390901,2.53814798,2.52796125,2.51083586,2.48345848,2.44182034,2.38152987,2.29834210,2.18885051,2.05122246,1.88580500,1.69537038
1506,2.54999273,2.54999002,2.54997939,2.54995142,2.54988300,2.54972255,2.54936181,2.54858629,2.54699574,2.54388875,2.53811402,2.52790742,2.51075530,2.48334475,2.44166917,2.38134111,2.29812141,2.18861027,2.05098133,1.88558559,1.69519477
1507,2.54999267,2.54998994,2.54997923,2.54995108,2.54988227,2.54972101,2.54935866,2.54858012,2.54698426,2.54386844,2.53808000,2.52785353,2.51067466,2.48323095,2.44151796,2.38115234,2.29790075,2.18837011,2.05074034,1.88536631,1.69501932
1508,2.54999260,2.54998985,2.54997907,2.54995074,2.54988154,2.54971946,2.54935550,2.54857394,2.54697274,2.54384809,2.53804593,2.52779956,2.51059394,2.48311709,2.44136670,2.38096356,2.29768013,2.18813005,2.05049946,1.88514715,1.69484402
1509,2.54999254,2.54998976,2.54997891,2.54995040,2.54988080,2.54971790,2.54935232,2.54856773,2.54696120,2.54382769,2.53801179,2.52774553,2.51051315,2.48300315,2.44121540,2.38077477,2.29745955,2.18789007,2.05025871,1.88492811,1.69466887
1510,2.54999247,2.54998968,2.54997875,2.54995006,2.54988006,2.54971634,2.54934913,2.54856150,2.54694962,2.54380726,2.53797760,2.52769142,2.51043228,2.48288914,2.44106404,2.38058597,2.29723900,2.18765017,2.05001808,1.88470920,1.69449387
1511,2.54999240,2.54998959,2.54997859,2.54994972,2.54987932,2.54971477,2.54934593,2.54855526,2.54693801,2.54378677,2.53794335,2.52763725,2.51035133,2.48277506,2.44091264,2.38039716,2.29701850,2.18741037,2.04977757,1.88449040,1.69431902
1512,2.54999234,2.54998950,2.54997842,2.54994937,2.54987857,2.54971319,2.54934271,2.54854899,2.54692637,2.54376624,2.53790904,2.52758300,2.51027031,2.48266092,2.44076119,2.38020833,2.29679803,2.18717065,2.04953718,1.88427172,1.69414431
1513,2.54999227,2.54998942,2.54997826,2.54994902,2.54987782,2.54971160,2.54933949,2.54854271,2.54691470,2.54374567,2.53787467,2.52752868,2.51018922,2.48254671,2.44060970,2.38001950,2.29657760,2.18693102,2.04929692,1.88405316,1.69396975
1514,2.54999220,2.54998933,2.54997809,2.54994867,2.54987707,2.54971001,2.54933625,2.54853640,2.54690300,2.54372506,2.53784024,2.52747429,2.51010804,2.48243242,2.44045816,2.37983066,2.29635720,2.18669147,2.04905677,1.88383472,1.69379534
1515,2.54999213,2.54998924,2.54997792,2.54994832,2.54987631,2.54970842,2.54933300,2.54853008,2.54689127,2.54370439,2.53780576,2.52741983,2.51002680,2.48231807,2.44030657,2.37964181,2.29613685,2.18645201,2.04881674,1.88361640,1.69362107
1516,2.54999206,2.54998915,2.54997776,2.54994796,2.54987555,2.54970681,2.54932974,2.54852373,2.54687951,2.54368369,2.53777121,2.52736530,2.50994548,2.48220365,2.44015494,2.37945295,2.29591653,2.18621264,2.04857683,1.88339819,1.69344695
1517,2.54999199,2.54998906,2.54997759,2.54994761,2.54987478,2.54970520,2.54932647,2.54851736,2.54686772,2.54366294,2.53773661,2.52731070,2.50986408,2.48208917,2.44000326,2.37926409,2.29569626,2.18597335,2.04833704,1.88318011,1.69327298
1518,2.54999192,2.54998896,2.54997742,2.54994725,2.54987401,2.54970358,2.54932318,2.54851098,2.54685590,2.54364215,2.53770195,2.52725603,2.50978261,2.48197461,2.43985153,2.37907521,2.29547602,2.18573415,2.04809737,1.88296214,1.69309915
1519,2.54999185,2.54998887,2.54997725,2.54994689,2.54987324,2.54970195,2.54931988,2.54850457,2.54684404,2.54362131,2.53766723,2.52720129,2.50970106,2.48185999,2.43969976,2.37888632,2.29525581,2.18549503,2.04785781,1.88274429,1.69292546
1520,2.54999178,2.54998878,2.54997707,2.54994653,2.54987246,2.54970032,2.54931657,2.54849815,2.54683216,2.54360043,2.53763245,2.52714648,2.50961944,2.48174529,2.43954794,2.37869743,2.29503565,2.18525600,2.04761837,1.88252656,1.69275192
1521,2.54999171,2.54998869,2.54997690,2.54994616,2.54987168,2.54969868,2.54931325,2.54849170,2.54682024,2.54357950,2.53759761,2.52709160,2.50953774,2.48163053,2.43939607,2.37850852,2.29481553,2.18501705,2.04737905,1.88230894,1.69257852
1522,2.54999164,2.54998859,2.54997672,2.54994579,2.54987089,2.54969704,2.54930992,2.54848524,2.54680830,2.54355853,2.53756272,2.52703665,2.50945596,2.48151570,2.43924416,2.37831961,2.29459544,2.18477819,2.04713985,1.88209145,1.69240527
1523,2.54999156,2.54998850,2.54997655,2.54994542,2.54987011,2.54969538,2.54930657,2.54847875,2.54679632,2.54353751,2.53752776,2.52698163,2.50937412,2.48140081,2.43909221,2.37813069,2.29437539,2.18453941,2.04690076,1.88187407,1.69223216
1524,2.54999149,2.54998840,2.54997637,2.54994505,2.54986931,2.54969372,2.54930321,2.54847225,2.54678431,2.54351645,2.53749275,2.52692653,2.50929219,2.48128585,2.43894021,2.37794176,2.29415538,2.18430072,2.04666179,1.88165681,1.69205920
1525,2.54999142,2.54998830,2.54997619,2.54994468,2.54986852,2.54969205,2.54929984,2.54846572,2.54677227,2.54349535,2.53745767,2.52687137,2.50921020,2.48117081,2.43878816,2.37775282,2.29393540,2.18406211,2.04642293,1.88143967,1.69188638
1526,2.54999134,2.54998821,2.54997601,2.54994431,2.54986772,2.54969038,2.54929645,2.54845917,2.54676020,2.54347420,2.53742254,2.52681614,2.50912812,2.48105572,2.43863607,2.37756387,2.29371546,2.18382358,2.04618418,1.88122265,1.69171370
1527,2.54999127,2.54998811,2.54997583,2.54994393,2.54986691,2.54968870,2.54929306,2.54845260,2.54674809,2.54345300,2.53738735,2.52676083,2.50904598,2.48094055,2.43848393,2.37737491,2.29349557,2.18358514,2.04594556,1.88100574,1.69154116
1528,2.54999119,2.54998801,2.54997565,2.54994355,2.54986610,2.54968701,2.54928965,2.54844602,2.54673596,2.54343176,2.53735210,2.52670546,2.50896376,2.48082532,2.43833175,2.37718595,2.29327571,2.18334678,2.04570704,1.88078896,1.69136877
1529,2.54999111,2.54998791,2.54997547,2.54994317,2.54986529,2.54968531,2.54928623,2.54843941,2.54672379,2.54341048,2.53731680,2.52665002,2.50888146,2.48071002,2.43817952,2.37699697,2.29305588,2.18310851,2.04546865,1.88057229,1.69119652
1530,2.54999104,2.54998781,2.54997529,2.54994278,2.54986448,2.54968361,2.54928279,2.54843278,2.54671160,2.54338915,2.53728143,2.52659450,2.50879909,2.48059465,2.43802725,2.37680799,2.29283610,2.18287032,2.04523036,1.88035575,1.69102441
1531,2.54999096,2.54998771,2.54997510,2.54994240,2.54986366,2.54968190,2.54927935,2.54842613,2.54669937,2.54336778,2.53724600,2.52653892,2.50871664,2.48047922,2.43787493,2.37661900,2.29261635,2.18263221,2.04499219,1.88013932,1.69085245
1532,2.54999088,2.54998761,2.54997492,2.54994201,2.54986283,2.54968018,2.54927589,2.54841946,2.54668711,2.54334636,2.53721052,2.52648326,2.50863412,2.48036371,2.43772257,2.37643000,2.29239664,2.18239419,2.04475413,1.87992301,1.69068062
1533,2.54999080,2.54998751,2.54997473,2.54994162,2.54986200,2.54967845,2.54927242,2.54841277,2.54667482,2.54332490,2.53717498,2.52642754,2.50855153,2.48024815,2.43757016,2.37624099,2.29217697,2.18215625,2.04451618,1.87970682,1.69050894
1534,2.54999072,2.54998741,2.54997454,2.54994123,2.54986117,2.54967672,2.54926893,2.54840606,2.54666249,2.54330339,2.53713938,2.52637174,2.50846886,2.48013251,2.43741771,2.37605198,2.29195733,2.18191839,2.04427835,1.87949075,1.69033740
1535,2.54999065,2.54998731,2.54997435,2.54994084,2.54986034,2.54967498,2.54926544,2.54839933,2.54665014,2.54328183,2.53710371,2.52631588,2.50838612,2.48001681,2.43726521,2.37586296,2.29173774,2.18168061,2.04404063,1.87927480,1.69016600
1536,2.54999056,2.54998720,2.54997416,2.54994044,2.54985950,2.54967323,2.54926193,2.54839258,2.54663775,2.54326024,2.53706800,2.52625994,2.50830330,2.47990104,2.43711267,2.37567393,2.29151818,2.18144292,2.04380302,1.87905896,1.68999474
1537,2.54999048,2.54998710,2.54997397,2.54994004,2.54985865,2.54967148,2.54925840,2.54838581,2.54662534,2.54323859,2.53703222,2.52620394,2.50822041,2.47978521,2.43696009,2.37548489,2.29129865,2.18120531,2.04356553,1.87884325,1.68982362
1538,2.54999040,2.54998699,2.54997378,2.54993964,2.54985780,2.54966972,2.54925487,2.54837901,2.54661289,2.54321691,2.53699638,2.52614786,2.50813745,2.47966931,2.43680746,2.37529584,2.29107917,2.18096778,2.04332814,1.87862766,1.68965264
1539,2.54999032,2.54998689,2.54997358,2.54993924,2.54985695,2.54966795,2.54925132,2.54837220,2.54660041,2.54319517,2.53696048,2.52609172,2.50805441,2.47955334,2.43665479,2.37510679,2.29085972,2.18073033,2.04309087,1.87841219,1.68948180
1540,2.54999024,2.54998678,2.54997339,2.54993883,2.54985609,2.54966617,2.54924776,2.54836536,2.54658789,2.54317340,2.53692453,2.52603550,2.50797130,2.47943730,2.43650207,2.37491772,2.29064031,2.18049296,2.04285371,1.87819684,1.68931110
1541,2.54999015,2.54998667,2.54997319,2.54993842,2.54985523,2.54966438,2.54924419,2.54835851,2.54657535,2.54315157,2.53688851,2.52597922,2.50788811,2.47932121,2.43634931,2.37472865,2.29042094,2.18025568,2.04261666,1.87798161,1.68914054
1542,2.54999007,2.54998656,2.54997299,2.54993801,2.54985437,2.54966259,2.54924060,2.54835163,2.54656277,2.54312970,2.53685244,2.52592286,2.50780485,2.47920504,2.43619651,2.37453958,2.29020160,2.18001848,2.04237972,1.87776649,1.68897012
1543,2.54998999,2.54998645,2.54997279,2.54993760,2.54985350,2.54966079,2.54923700,2.54834473,2.54655016,2.54310779,2.53681631,2.52586644,2.50772151,2.47908881,2.43604366,2.37435049,2.28998231,2.17978136,2.04214289,1.87755150,1.68879984
1544,2.54998990,2.54998634,2.54997259,2.54993719,2.54985263,2.54965899,2.54923339,2.54833781,2.54653752,2.54308583,2.53678012,2.52580994,2.50763811,2.47897251,2.43589077,2.37416140,2.28976305,2.17954432,2.04190617,1.87733663,1.68862970
1545,2.54998982,2.54998623,2.54997239,2.54993677,2.54985175,2.54965717,2.54922977,2.54833087,2.54652485,2.54306383,2.53674387,2.52575338,2.50755462,2.47885615,2.43573783,2.37397230,2.28954382,2.17930736,2.04166956,1.87712188,1.68845970
1546,2.54998973,2.54998612,2.54997219,2.54993635,2.54985087,2.54965535,2.54922613,2.54832391,2.54651215,2.54304178,2.53670756,2.52569674,2.50747107,2.47873972,2.43558485,2.37378319,2.28932464,2.17907048,2.04143306,1.87690725,1.68828983
1547,2.54998964,2.54998601,2.54997198,2.54993593,2.54984998,2.54965352,2.54922248,2.54831693,2.54649941,2.54301968,2.53667119,2.52564004,2.50738744,2.47862322,2.43543183,2.37359408,2.28910549,2.17883369,2.04119667,1.87669275,1.68812011
1548,2.54998956,2.54998590,2.54997178,2.54993551,2.54984909,2.54965168,2.54921881,2.54830993,2.54648664,2.54299755,2.53663476,2.52558326,2.50730374,2.47850666,2.43527877,2.37340495,2.28888638,2.17859697,2.04096040,1.87647836,1.68795052
1549,2.54998947,2.54998578,2.54997157,2.54993508,2.54984820,2.54964984,2.54921514,2.54830291,2.54647384,2.54297536,2.53659828,2.52552642,2.50721996,2.47839004,2.43512566,2.37321582,2.28866730,2.17836034,2.04072423,1.87626409,1.68778107
1550,2.54998938,2.54998567,2.54997136,2.54993465,2.54984730,2.54964799,2.54921145,2.54829586,2.54646101,2.54295313,2.53656173,2.52546950,2.50713611,2.47827335,2.43497251,2.37302669,2.28844827,2.17812378,2.04048817,1.87604995,1.68761176
1551,2.54998929,2.54998555,2.54997115,2.54993422,2.54984640,2.54964613,2.54920775,2.54828879,2.54644814,2.54293085,2.53652513,2.52541252,2.50705219,2.47815659,2.43481931,2.37283754,2.28822927,2.17788731,2.04025221,1.87583592,1.68744258
1552,2.54998920,2.54998544,2.54997094,2.54993379,2.54984549,2.54964426,2.54920403,2.54828171,2.54643525,2.54290853,2.53648847,2.52535547,2.50696820,2.47803977,2.43466607,2.37264839,2.28801031,2.17765091,2.04001637,1.87562202,1.68727354
1553,2.54998911,2.54998532,2.54997073,2.54993336,2.54984458,2.54964238,2.54920030,2.54827460,2.54642232,2.54288617,2.53645174,2.52529834,2.50688413,2.47792288,2.43451279,2.37245923,2.28779138,2.17741460,2.03978064,1.87540824,1.68710464
1554,2.54998902,2.54998520,2.54997052,2.54993292,2.54984366,2.54964050,2.54919656,2.54826747,2.54640936,2.54286375,2.53641496,2.52524115,2.50679999,2.47780593,2.43435947,2.37227007,2.28757249,2.17717837,2.03954501,1.87519458,1.68693588
1555,2.54998892,2.54998509,2.54997030,2.54993248,2.54984274,2.54963861,2.54919280,2.54826032,2.54639636,2.54284130,2.53637812,2.52518389,2.50671577,2.47768891,2.43420610,2.37208089,2.28735364,2.17694221,2.03930950,1.87498104,1.68676725
1556,2.54998883,2.54998497,2.54997009,2.54993204,2.54984182,2.54963671,2.54918903,2.54825314,2.54638334,2.54281879,2.53634122,2.52512655,2.50663148,2.47757183,2.43405269,2.37189171,2.28713483,2.17670614,2.03907409,1.87476763,1.68659873
1557,2.54998874,2.54998485,2.54996987,2.54993159,2.54984089,2.54963481,2.54918525,2.54824595,2.54637028,2.54279624,2.53630426,2.52506915,2.50654712,2.47745469,2.43389924,2.37170253,2.28691605,2.17647015,2.03883879,1.87455433,1.68643034
1558,2.54998864,2.54998473,2.54996965,2.54993115,2.54983995,2.54963289,2.54918146,2.54823873,2.54635719,2.54277365,2.53626725,2.52501168,2.50646269,2.47733747,2.43374575,2.37151333,2.28669731,2.17623423,2.03860360,1.87434116,1.68626208
1559,2.54998855,2.54998460,2.54996943,2.54993070,2.54983902,2.54963097,2.54917765,2.54823149,2.54634406,2.54275101,2.53623017,2.52495414,2.50637818,2.47722020,2.43359221,2.37132413,2.28647861,2.17599840,2.03836852,1.87412811,1.68609394
1560,2.54998845,2.54998448,2.54996921,2.54993024,2.54983808,2.54962904,2.54917382,2.54822424,2.54633091,2.54272832,2.53619303,2.52489653,2.50629360,2.47710286,2.43343863,2.37113493,2.28625994,2.17576264,2.03813354,1.87391519,1.68592592
1561,2.54998836,2.54998436,2.54996899,2.54992979,2.54983713,2.54962710,2.54916999,2.54821696,2.54631772,2.54270559,2.53615584,2.52483884,2.50620895,2.47698545,2.43328501,2.37094571,2.28604132,2.17552697,2.03789868,1.87370239,1.68575803
1562,2.54998826,2.54998423,2.54996876,2.54992933,2.54983618,2.54962516,2.54916614,2.54820965,2.54630450,2.54268281,2.53611859,2.52478109,2.50612422,2.47686798,2.43313135,2.37075649,2.28582272,2.17529137,2.03766392,1.87348971,1.68559026
1563,2.54998816,2.54998411,2.54996854,2.54992888,2.54983522,2.54962320,2.54916228,2.54820233,2.54629124,2.54265999,2.53608127,2.52472327,2.50603942,2.47675045,2.43297765,2.37056727,2.28560417,2.17505585,2.03742927,1.87327716,1.68542257
1564,2.54998807,2.54998398,2.54996831,2.54992841,2.54983426,2.54962124,2.54915840,2.54819498,2.54627796,2.54263712,2.53604390,2.52466538,2.50595455,2.47663285,2.43282390,2.37037803,2.28538565,2.17482041,2.03719473,1.87306473,1.68525498
1565,2.54998797,2.54998386,2.54996808,2.54992795,2.54983330,2.54961927,2.54915451,2.54818762,2.54626464,2.54261421,2.53600647,2.52460743,2.50586961,2.47651519,2.43267011,2.37018879,2.28516717,2.17458506,2.03696029,1.87285243,1.68508748
1566,2.54998787,2.54998373,2.54996786,2.54992748,2.54983233,2.54961729,2.54915061,2.54818023,2.54625128,2.54259125,2.53596898,2.52454940,2.50578459,2.47639746,2.43251628,2.36999955,2.28494873,2.17434978,2.03672597,1.87264025,1.68492006
1567,2.54998777,2.54998360,2.54996762,2.54992701,2.54983136,2.54961531,2.54914669,2.54817282,2.54623790,2.54256824,2.53593143,2.52449130,2.50569951,2.47627967,2.43236241,2.36981029,2.28473032,2.17411458,2.03649175,1.87242821,1.68475274
1568,2.54998767,2.54998347,2.54996739,2.54992654,2.54983038,2.54961331,2.54914276,2.54816539,2.54622448,2.54254519,2.53589382,2.52443313,2.50561435,2.47616182,2.43220849,2.36962104,2.28451195,2.17387945,2.03625764,1.87221629,1.68458549
1569,2.54998756,2.54998334,2.54996716,2.54992607,2.54982940,2.54961131,2.54913882,2.54815793,2.54621103,2.54252209,2.53585615,2.52437489,2.50552911,2.47604390,2.43205454,2.36943177,2.28429362,2.17364441,2.03602365,1.87200449,1.68441834
1570,2.54998746,2.54998321,2.54996692,2.54992559,2.54982841,2.54960930,2.54913486,2.54815045,2.54619755,2.54249895,2.53581842,2.52431659,2.50544381,2.47592592,2.43190054,2.36924250,2.28407533,2.17340945,2.03578976,1.87179283,1.68425127
1571,2.54998736,2.54998308,2.54996669,2.54992511,2.54982742,2.54960728,2.54913089,2.54814296,2.54618403,2.54247576,2.53578063,2.52425821,2.50535843,2.47580787,2.43174650,2.36905322,2.28385707,2.17317457,2.03555598,1.87158130,1.68408428
1572,2.54998725,2.54998295,2.54996645,2.54992463,2.54982642,2.54960526,2.54912690,2.54813544,2.54617048,2.54245252,2.53574279,2.52419977,2.50527298,2.47568976,2.43159242,2.36886394,2.28363885,2.17293976,2.03532231,1.87136990,1.68391737
1573,2.54998715,2.54998281,2.54996621,2.54992415,2.54982542,2.54960322,2.54912290,2.54812789,2.54615690,2.54242924,2.53570488,2.52414125,2.50518746,2.47557159,2.43143830,2.36867465,2.28342067,2.17270504,2.03508876,1.87115863,1.68375052
1574,2.54998705,2.54998268,2.54996597,2.54992366,2.54982442,2.54960118,2.54911889,2.54812033,2.54614329,2.54240591,2.53566692,2.52408267,2.50510186,2.47545335,2.43128414,2.36848535,2.28320252,2.17247039,2.03485531,1.87094749,1.68358375
1575,2.54998694,2.54998254,2.54996573,2.54992317,2.54982341,2.54959913,2.54911486,2.54811274,2.54612964,2.54238254,2.53562889,2.52402401,2.50501620,2.47533505,2.43112993,2.36829605,2.28298441,2.17223582,2.03462197,1.87073648,1.68341708
1576,2.54998683,2.54998241,2.54996549,2.54992268,2.54982239,2.54959707,2.54911082,2.54810514,2.54611596,2.54235912,2.53559081,2.52396529,2.50493046,2.47521669,2.43097569,2.36810674,2.28276634,2.17200134,2.03438874,1.87052560,1.68325048
1577,2.54998672,2.54998227,2.54996524,2.54992219,2.54982137,2.54959501,2.54910677,2.54809751,2.54610224,2.54233565,2.53555267,2.52390650,2.50484465,2.47509826,2.43082140,2.36791743,2.28254831,2.17176693,2.03415563,1.87031485,1.68308397
1578,2.54998662,2.54998213,2.54996499,2.54992169,2.54982035,2.54959293,2.54910270,2.54808985,2.54608849,2.54231214,2.53551447,2.52384764,2.50475877,2.47497977,2.43066708,2.36772811,2.28233031,2.17153260,2.03392263,1.87010423,1.68291753
1579,2.54998651,2.54998199,2.54996475,2.54992119,2.54981932,2.54959085,2.54909862,2.54808218,2.54607471,2.54228858,2.53547620,2.52378871,2.50467281,2.47486122,2.43051271,2.36753879,2.28211235,2.17129836,2.03368974,1.86989375,1.68275117
1580,2.54998640,2.54998185,2.54996450,2.54992069,2.54981829,2.54958876,2.54909452,2.54807448,2.54606090,2.54226497,2.53543788,2.52372971,2.50458679,2.47474260,2.43035830,2.36734946,2.28189443,2.17106419,2.03345696,1.86968340,1.68258488
1581,2.54998629,2.54998171,2.54996425,2.54992019,2.54981725,2.54958666,2.54909041,2.54806676,2.54604705,2.54224132,2.53539950,2.52367064,2.50450069,2.47462392,2.43020385,2.36716012,2.28167655,2.17083010,2.03322429,1.86947317,1.68241869
1582,2.54998618,2.54998157,2.54996399,2.54991968,2.54981621,2.54958455,2.54908629,2.54805902,2.54603317,2.54221762,2.53536106,2.52361150,2.50441452,2.47450518,2.43004936,2.36697078,2.28145870,2.17059610,2.03299174,1.86926308,1.68225258
1583,2.54998606,2.54998143,2.54996374,2.54991917,2.54981516,2.54958243,2.54908215,2.54805126,2.54601926,2.54219388,2.53532257,2.52355229,2.50432828,2.47438638,2.42989483,2.36678144,2.28124090,2.17036217,2.03275930,1.86905312,1.68208655
1584,2.54998595,2.54998128,2.54996349,2.54991866,2.54981410,2.54958031,2.54907800,2.54804347,2.54600531,2.54217009,2.53528401,2.52349302,2.50424197,2.47426751,2.42974027,2.36659209,2.28102313,2.17012833,2.03252697,1.86884328,1.68192060
1585,2.54998584,2.54998114,2.54996323,2.54991814,2.54981305,2.54957817,2.54907383,2.54803566,2.54599133,2.54214625,2.53524539,2.52343367,2.50415558,2.47414858,2.42958566,2.36640273,2.28080540,2.16989456,2.03229475,1.86863358,1.68175474
1586,2.54998572,2.54998099,2.54996297,2.54991762,2.54981199,2.54957603,2.54906965,2.54802783,2.54597731,2.54212237,2.53520671,2.52337426,2.50406913,2.47402959,2.42943101,2.36621337,2.28058770,2.16966088,2.03206265,1.86842400,1.68158896
1587,2.54998561,2.54998085,2.54996271,2.54991710,2.54981092,2.54957388,2.54906546,2.54801998,2.54596327,2.54209844,2.53516798,2.52331477,2.50398260,2.47391053,2.42927632,2.36602401,2.28037005,2.16942728,2.03183066,1.86821456,1.68142326
1588,2.54998549,2.54998070,2.54996245,2.54991658,2.54980985,2.54957172,2.54906125,2.54801210,2.54594918,2.54207446,2.53512918,2.52325522,2.50389600,2.47379141,2.42912159,2.36583464,2.28015244,2.16919376,2.03159878,1.86800524,1.68125765
1589,2.54998537,2.54998055,2.54996219,2.54991605,2.54980877,2.54956955,2.54905703,2.54800420,2.54593507,2.54205044,2.53509033,2.52319560,2.50380933,2.47367223,2.42896682,2.36564526,2.27993486,2.16896032,2.03136702,1.86779605,1.68109212
